项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
绵竹木版年画,传统美术,四川省德阳市,https://www.ihchina.cn/project_details/13910.html,"绵竹市地处四川盆地西北边缘，盛产竹子，其中最为著名的绵竹是造纸的上好材料。绵竹木版年画技艺主要分布在绵竹市城区剑南镇和北部的拱星镇、清道镇、新市镇、孝德镇等地。
绵竹龙门山中段与成都平原北部连接，成都自唐以来便是国内雕版印刷的中心，绵竹受其影响，相传在宋代已有木版年画生产。据口述资料，清代乾嘉年间，绵竹有年画从业人员九百余人，大小规模不一的作坊三百多户，年产包括门画、斗方、屏堂、杂条、拓片、案子在内的年画一千二百多万幅，远销云南、贵州、陕西、青藏、两湖及四川省内各地。绵竹木版年画的题材除传统的门神画以外，还涉及戏曲故事、山水花鸟、写景纪实、吉祥图案等。绵竹各地年画制作有专业分工，城区偏重拓片、杂条、斗方、案子，并兼及门画；清道乡偏重彩色清水大袍；遵道乡偏重美人、娃娃戏，如此等等。绵竹木版年画兴盛时，出现了行会组织“伏羲会”，自发对年画产品进行评议。20世纪初，绵竹木版年画开始衰落，此后日趋萧条，休业者众。
绵竹木版年画与地方习俗紧密联系在一起，仅张贴就有许多规矩，不能违背。画中种种图像亦有不同的象征与解释，和图像一起反映或呈现在各种民俗仪式中。明清时，除神佛题材外，绵竹木版年画中已大量出现戏曲题材，绵竹的画师根据川剧剧目绘制年画，创作出《白狗争凤》、《五子告母》等作品。从体裁论，绵竹木版年画有“红货”和“黑货”之分，“红货”是指彩绘年画，“黑货”是指以烟墨或朱砂拓印的木版拓片。
绵竹木版年画制作包括起稿、刻版、印墨、施彩、盖花等工序。其艺术特点一是手工彩绘，同一张版因不同的手绘，效果不一；二是对称性构图；三是运用色相和色度对比，尤善用金色（如沥金、堆金、贴金）。但比较而言，最见特色的还是“填水脚”（指用剩余颜料涂抹的一种样式）。
清代乾隆以后，绵竹木版年画代出名师，从未间断，现在这一技艺的主要传承人有李方福、陈兴才等。20世纪50年代以后，绵竹木版年画在多次政治运动中受到毁灭性的打击，不少传承人被剥夺了绘画的权利，古版亦遭破坏。近20年来，年画的制作与生产虽已恢复，但市场开始萎缩，因此有的传承人卖版子毁笔，不再从事年画制作。","[{'name': '李芳福', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '陈兴才', 'gender': '男', 'birth_date': '1920.12', 'ethnicity': '汉族'}]",[]
凤翔木版年画,传统美术,陕西省凤翔县,https://www.ihchina.cn/project_details/13911.html,"位于陕西省关中平原西部的凤翔县，是我国知名的木版年画产区。据凤翔县南肖里村邰氏祖案记载，明正德二年前，邰氏家族已有八户从事年画生产，至今已传承延续了20代。至1950年，凤翔木版年画尚有六百九十多种，分门画、十美画、风俗画、戏剧故事画、神码画五大类，最盛时年产销量达600万张。凤翔木版年画全以手工雕版，土法印制，局部手绘染填，套上金银二色，色彩对比强烈，造型饱满夸张，保留了古版年画古朴自然的艺术风格。它数百年间流行于陕、甘、宁、青、川广大地区，深受民众喜爱。
20世纪六七十年代，凤翔年画濒于灭绝。1978年后，“西凤世兴画局”第三代传承人邰怡，主持成立了凤怡年画社，对流散民间的版画古样进行挖掘、整理、研究和复制，重新恢复了凤翔木版年画这一古老的民间传统艺术。1984年后，邰怡长子邰立平接主凤怡年画社，继续为抢救、保护凤翔木版年画而不断奋斗。经过邰立平的努力，《凤翔木版年画选》两卷册得以整理出版。陕西省文化厅、陕西省文联和陕西省民间文艺家协会曾授予“西凤世兴画局”第二、三、四代主持人邰世勤、邰怡、邰立平“陕西民间年画世家”的称号。
目前西北地区能够制作年画的只有为数不多的几个人，而能从事创作及研究的只有邰立平一人，凤翔邰氏木版年画的传承和延续正面临着危机，亟待抢救和保护。","[{'name': '邰立平', 'gender': '男', 'birth_date': '1952.11', 'ethnicity': '汉族'}, {'name': '邰瑜', 'gender': '男', 'birth_date': '1933.07', 'ethnicity': '汉族'}]",[]
纳西族东巴画,传统美术,云南省丽江市,https://www.ihchina.cn/project_details/13912.html,"东巴画是纳西族东巴文化艺术的一项重要内容，流传在云南省丽江市古城区和玉龙纳西族自治县地区。以纳西族民间信奉中的神灵、传说中的祖先及动物等为主要描绘内容，表现了人与自然的和谐关系，主要有经卷图画、木牌画、纸牌画和卷轴画等形式。
东巴的经卷图画包括东巴图画文字、封面装帧画、经书扉页和题图等。东巴的木牌画是在简制的木牌面上绘制出的图像，它主要用于纳西族的插地祭祀活动，与两汉时期中国西北部古羌人“人面形木牌”有着渊源关系。东巴的纸牌画以自制的土纸为载体，它主要包括两类，一类是绘制的神像，或竖于神坛供人祭拜，或戴在祭司头顶；另一类是绘画谱典，或用作绘画者的规范，或用作绘画传承时的教本，这种谱典种类较多，可以自成体系。东巴的卷轴画多绘于麻布或土布上，四周用蓝布装裱，上有天杆，下设地轴，绘画内容多为纳西族信奉的神祗。卷轴画在继承纳西族传统绘画的基础上借鉴了藏、汉等民族的绘画技法，又吸收了佛、道文化元素，特别是吸取了元、明以来藏族唐卡造像艺术的特点，兼收并蓄，形成一种新的绘画形式。卷轴画《神路图》是东巴绘画艺术中的煌煌巨制，全长十几米，由一百多幅分格连环画组成，直幅长卷上共描绘了三百六十多个人物及动物形象，场面宏大，气势壮观，技艺高超，反映了纳西族灵魂不灭的生命意识和完善人生的伦理观念。
东巴绘画主要以木片、东巴纸、麻布等为材料，用自制的竹笔蘸松烟墨勾画轮廊，然后敷以各种自然颜色，绚丽多彩，历经数百年而不褪色。其绘画形象具有强烈的原始意味，以线条表现为主，并不注重事物外部的形体比例，但朴实生动，奇异诡谲，野趣横生，色彩多用原色，鲜艳夺目。许多画面亦字亦画，保留了浓郁的象形文字书写特征，是研究人类原始绘画艺术的“活化石”。","[{'name': '和世先', 'gender': '男', 'birth_date': '', 'ethnicity': '纳西族'}, {'name': '和训', 'gender': '男', 'birth_date': '1926.08', 'ethnicity': '纳西族'}]",[]
藏族唐卡（噶玛嘎孜画派）,传统美术,四川省甘孜藏族自治州,https://www.ihchina.cn/project_details/13913.html,"噶玛嘎孜画派属于藏族唐卡的三大流派（勉唐画派、钦泽画派、噶玛嘎孜画派）之一，流行于藏区东部，以四川省甘孜德格和西藏昌都为中心，相传在16世纪由南喀扎西活佛创建，以噶玛巴大法会而得名，又译“嘎玛嘎赤画派”，亦简称“噶孜派”。
噶玛嘎孜画派的风格来源较为复杂，其创派人物南喀扎西活佛以南亚梵式铜佛像为范，深受勉唐派绘画大帅嘎丹夏觉巴•页觉彭德的影响。经与南喀扎西同时期的八世噶玛巴活佛米久多吉总结先师及自己的经验，撰成《线准太阳明镜》，从而奠定了噶孜画派的理论基础。其后，十世噶玛巴曲英多吉从一套罗汉丝绢唐卡中发现了汉族界画和青绿山水技法的妙处，开始以工笔重彩绘制唐卡，作品具有浓重的汉族风格，有别于卫藏地区的勉唐、钦则两大画派。在南喀扎西之后，又有两名画师继承了噶孜派画风，一是却吉扎西，以青绿设色著称；一是噶旭噶玛扎西，以独创出新著称。他们与南喀扎西一道，被誉为“噶孜三扎西”。
继“噶孜三扎西”之后，康巴炉霍郎卡杰大师的微型唐卡堪称一绝，而被誉为工巧天毗首羯摩化身的德格普布泽仁大师留存在德格印经院的画版几乎成为噶孜画派的范本。噶孜画派承传谱系十分明晰，历代名家辈出。派系传承中因地域、师承诸种关系而派生分支，导致风格变化，形成“旧噶孜派”和“新噶孜派”。
噶孜画派最显著的特点是施色浓重，对比强烈，画面富丽堂皇，故在数百年中逐渐形成一套颜料制作与使用的特殊技法。创作中以白、红、黄、蓝、绿为母色，能调出9大支32中支进而变化出158小支诸种色相。黄金的运用是藏传佛教绘画的一大特色，因使用金色被视为对神佛最神圣的供养。噶孜画派有一套研制金汁及涂金、磨金、勾金线、刻金、染金的绝技，可将金色分成多种冷暖变化，可在黑地上用金线勾画十几种不同的层次效果，还可在大片涂金的地方用九眼石制成的笔摁出各种线条（俗称“宝石线”）。
由于唐卡制作程序复杂，成本昂贵，方法考究，且技艺长期以来均是师徒相承、口耳相传，维系力量十分微弱，极易中断。近年来，很多民间画师以价格低廉的现代合成颜料替代传统颜料，对传统的唐卡造成巨大冲击。现在传统天然颜料的制作方法和使用技法都面临着失传的危险，噶孜画派传统的绘画风格也在发生着变化，亟需保护和抢救。","[{'name': '拉孟', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}, {'name': '颜登泽仁', 'gender': '男', 'birth_date': '1954.3', 'ethnicity': '藏族'}]",[]
藏族唐卡（勉唐画派）,传统美术,西藏自治区,https://www.ihchina.cn/project_details/13914.html,"勉唐画派是15世纪以后影响最大的藏族唐卡绘画流派，主要流行于卫藏地区。该画派的创始人是勉拉•顿珠嘉措，他出生于洛扎勉唐(今山南地区)，勉唐画派由此而得名。勉拉•顿珠嘉措拜萨迦一带的画师多巴扎西为师，苦心钻研，在绘画艺术上有着很高的造诣，其造像多注重绘画线条的运用，工整流畅，法度精严而变化丰富，色调亦活泼鲜亮。在创作的同时，勉拉•顿珠嘉措还根据《续部》编写了绘画理论专著《造像画度如意宝》。
勉唐画派艺术产生并形成于赞普时代，兴盛于帕竹时代中期至甘丹颇章时代，1949年至1966年为一转折期，1966年后开始冷落、沉寂。尽管20世纪80年代后地方政府做了不少抢救工作，但其绘画技艺依然处于难以为继的状态，有必要进一步加大抢救力度。","[{'name': '格桑次旦', 'gender': '男', 'birth_date': '1958.06', 'ethnicity': '藏族'}, {'name': '丹巴绕旦', 'gender': '男', 'birth_date': '1941', 'ethnicity': '藏族'}]",[]
藏族唐卡（钦泽画派）,传统美术,西藏自治区,https://www.ihchina.cn/project_details/13915.html,钦泽画派15世纪中期以后流行于后藏和山南地区，创始人是贡嘎岗堆•钦泽切姆。他自幼酷爱美术，在传统藏传尼泊尔派绘画的基础上吸收中原汉地、印度等地的绘画技法，创立了钦泽画派。钦泽画派和勉唐画派的出现给以前流行于卫藏地区的尼泊尔绘画样式画上了句号。钦泽画派在构图上保持了藏传尼泊尔绘画中主尊较大的特点，但在风景表现上开始吸收汉族地区的绘画风格，尤其擅长表现具有阳刚之美的忿怒像，绘制精彩绝伦。,"[{'name': '扎西', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}, {'name': '次仁罗布', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}]",[]
藏族唐卡（昌都嘎玛嘎赤画派）,传统美术,西藏自治区昌都县,https://www.ihchina.cn/project_details/13917.html,"唐卡也称“唐嘎”、“唐喀”，系藏文音译，是一种刺绣或绘制在布、绸或纸上的彩色卷轴画。它带有浓郁的藏民族特色，在西藏民间长期盛行不衰。昌都地区位于西藏东部、青藏高原东南部，流传在昌都的嘎玛嘎赤画派相传系由郎卡扎西活佛所创立，他与八世噶玛巴活佛米久多吉共同奠定了嘎玛嘎赤画派的造型理论基础。16世纪，嘎玛嘎赤画派开始在康区盛行，先后涌现出一批唐卡艺术大师。在发展过程中，嘎玛嘎赤画派立足传统，大胆创新，吸收汉族画家工笔重彩技法的精华，注重抒情写意，讲究色彩对比，形成结构严谨、画工细腻的特点。
嘎玛嘎赤画派综合运用色彩描绘、布贴等艺术手法，在布、丝、绸、纸等材料上表现神话传说、历史故事、民族风情、自然山水等题材，其中大部分内容都与宗教主题有关。由于嘎玛嘎赤唐卡用彩色矿物颜料工笔绘制，所以历经数百年，作品色泽依然鲜艳无比。嘎玛嘎赤唐卡具有绘制精美、造型夸张、色彩对比强烈的特点，多运用纯色平涂、金色勾线的手法，以各色丝缎加边，面上套面纱和飘带，上下两端缝以银或铜装饰的木轴，卷起后便于携带。嘎玛嘎赤唐卡多为民间和寺院所收藏，是各寺院的珍品。每逢宗教节日，寺院会向教民展示所藏的嘎玛嘎赤唐卡，场面十分壮观。
昌都嘎玛嘎赤画派创造出举世闻名的嘎玛嘎赤唐卡，为藏族文化的传承提供了一种有效的手段，在西藏宗教史、文化史、美术史上占有极其重要的地位。目前昌都嘎玛嘎赤画派造诣较高的老艺人均已年过古稀，加之以往对嘎玛嘎赤唐卡的传统技艺和图式缺乏整理研究，对画派的传承极为不利，相关的保护工作因而更显必要和迫切。","[{'name': '罗珠巴松', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}, {'name': '格桑', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}, {'name': '嘎德', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}]",[]
藏族唐卡（墨竹工卡直孔刺绣唐卡）,传统美术,西藏自治区墨竹工卡县,https://www.ihchina.cn/project_details/13916.html,"墨竹工卡藏语意为“天边之乡”，墨竹工卡县城位于西藏自治区拉萨市以东，平均海拔4000米以上。流传在这一地区的直孔刺绣唐卡始于1880年三十五世直孔时期，创始人为赤列多吉。其后经过五代家族式的传承，唐卡的缝制技艺日趋完善，做工也日渐精细。墨竹工卡县扎雪乡的直孔刺绣唐卡构图严谨而丰满、均衡而多变，画法以工笔重彩和白描为主，制作过程中全部以针缝刺绣作业，工艺水平较高，作品富于立体感、质感和动感，栩栩如生。
直孔刺绣唐卡题材广泛，主要内容大致可分为佛、菩萨类，佛传或佛本生故事，密宗本尊各神，观音、度母类，护法神、明王类，上师高僧、大成就者类，藏族历史和人物类，坛城佛塔类及其他类如宇宙日月天体运行图、香巴拉图、须弥山图、生死轮回图等。
直孔刺绣唐卡的制作讲究拼、缎、刺、绣、缝，制作时首先将唐卡所要表现的内容以图画的形式画好，再根据图形进行刺绣。刺绣全部采用上等丝料，面积在10平方米以上的大型唐卡以五六根马尾毛捻在一起，用生牛羊肉涂抹，起到粘合作用，外面再以各色绸布包裹制成丝线缝制。直孔刺绣唐卡全部以刺绣工艺完成，看上去凹凸有致，立体感极强，其中的人物形象尤为丰满传神。
墨竹工卡直孔刺绣唐卡含括了19世纪后期西藏地区社会、宗教、历史、民俗等方面的内容，成为了解直孔文化的“百科全书”。制作者既要对唐卡的布局和人物表现进行细致的构思，又要以“算针”的方式达到精确的效果，制作难度大，工艺繁杂，对制作者的要求很高。目前熟练掌握这种绘制技艺者极少，已出现后继乏人的危机，墨竹工卡直孔刺绣唐卡濒临消亡，急需抢救保护。","[{'name': '米玛次仁', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}]",[]
藏族唐卡（甘南藏族唐卡）,传统美术,甘肃省夏河县,https://www.ihchina.cn/project_details/13918.html,"甘南藏族自治州是全国十个藏族自治州之一，位于甘肃省西南部。甘南藏族唐卡的历史可追溯到吐蕃王朝早期，公元7世纪，吐蕃王朝修建布达拉宫等大型宫殿，促进了藏族绘画艺术的发展，在此情势下，藏族唐卡应运而生。
藏族唐卡多在纯棉布上绘制，也有在羊皮上绘制的，有丝绣和绸贴丝缝的彩色唐卡，也有版印的单色唐卡，其画芯和装裱离不开棉、麻、丝、帛。甘南藏族唐卡画幅大小不一，大者几十平方米，小者不足零点一平方米，绘画颜料多为矿物质和金银等。
甘南藏族唐卡构图别致，画面不受真实时空的限制，即使在很小的画幅中也境域广阔，上有天堂，中有人间，下有地界。甘南藏族唐卡还可以巧妙利用变形的山石、祥云、花卉等图案将复杂的情节内容自然分割开来，形成既独立又连贯的传奇故事画面，新颖别致，生动有趣。
甘南藏族唐卡带有鲜明的民族特点和浓郁的宗教色彩，在藏族民俗和宗教艺术的研究中显示出极高的参考价值。","[{'name': '交巴加布', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}, {'name': '九麦', 'gender': '男', 'birth_date': '1936.06', 'ethnicity': '藏族'}, {'name': '希热布', 'gender': '男', 'birth_date': '1961.08', 'ethnicity': '藏族'}]",[]
藏族唐卡（勉萨画派）,传统美术,西藏自治区,https://www.ihchina.cn/project_details/13919.html,"藏族唐卡勉萨派，亦为新勉塘派，在西藏古籍中和民间又称做“藏赤”，“藏”指西藏日喀则一带，“赤”即画派。勉萨画派相传产生于公元17世纪中叶，主要分布于西藏自治区日喀则市及其周边地区。
在历史上，藏族唐卡勉萨派曾经流传到拉萨、山南、昌都等地，鼎盛时期曾有画业作坊一千余家。勉萨派的创始人是四世班禅大师的随身画师朱古曲英嘉措，他在勉塘派的基础上更多地吸收了工笔画中的人物、山水及亭台楼阁的造型、布局和技法，并添加了很多个性绘画元素。他的绘画、工艺、雕塑等方面的作品多藏于布达拉宫、扎什伦布寺、夏鲁寺等著名的宫殿与寺院。
勉萨派唐卡构图严谨、色彩鲜艳、线条变化丰富、勾金细致，尤其是人物性格的表现方面更加自然与细致入微。该画派造像法度精严，与传统的块面表现相比，尤其注重线条的运用，线条工整流畅，色调活泼鲜亮，变化丰富。表现题材十分广泛，包括上师像、佛、本尊像、菩萨像、护法神像、人物传记、历史、医学、民俗等。它对研究西藏历史、文化、美术、宗教等具有极高的价值。
唐卡勉萨派艺术源于公元17世纪，至19世纪时已经成熟并进入兴盛时期，通过著名的绘画大师嘎钦洛桑平措、达娃顿珠、阿顿等前辈数十年如一日的辛勤耕作，培养了罗布斯达等年轻的勉萨派传承 人。
近年来，由于社会的变革，老画师的相继离世，以及外来文化的冲击等，藏族传统绘画勉萨派艺术受到了较大的冲击，传统艺术面临消亡的危 险。","[{'name': '罗布斯达', 'gender': '男', 'birth_date': '1967.07.08', 'ethnicity': '藏族'}]",[]
藏族唐卡（郎卡杰唐卡）,传统美术,四川省甘孜藏族自治州,https://www.ihchina.cn/project_details/23705.html,,"[{'name': '曲久', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}]",[]
藏族唐卡（齐吾岗派）,传统美术,西藏自治区,https://www.ihchina.cn/project_details/23706.html,,"[{'name': '嘎玛丹增', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}]",[]
藏族唐卡（拉萨堆绣唐卡）,传统美术,西藏自治区拉萨市,https://www.ihchina.cn/project_details/23707.html,,[],[]
藏族唐卡（康勉萨唐卡）,传统美术,西藏自治区昌都市,https://www.ihchina.cn/project_details/23708.html,,[],[]
藏族唐卡（天祝唐卡）,传统美术,甘肃省武威市天祝藏族自治县,https://www.ihchina.cn/project_details/23709.html,,[],[]
藏族唐卡（化隆唐卡）,传统美术,青海省海东市化隆县,https://www.ihchina.cn/project_details/23710.html,,[],[]
藏族唐卡（班玛马尾钉线绣唐卡）,传统美术,青海省果洛藏族自治州班玛县,https://www.ihchina.cn/project_details/23711.html,,"[{'name': '土登伟色', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}]",[]
藏族唐卡（藏娘唐卡）,传统美术,青海省玉树藏族自治州,https://www.ihchina.cn/project_details/23712.html,,"[{'name': '尼玛', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}]",[]
衡水内画,传统美术,河北省衡水市,https://www.ihchina.cn/project_details/13920.html,"衡水内画是指河北省衡水市的一种鼻烟壶内壁绘画技艺，主要分布在衡水市及其周边地区。其工艺精妙异常，“寸幅之地具千里之势”，如同鬼斧神工，被外界认为不可思议。
鼻烟壶的内画技艺产生于清代，1696年，康熙皇帝设立了第一个玻璃工厂，专门制作鼻烟壶，赏赐给王公大臣和外国使节；乾隆时扩大了烟壶的选料范围，由料器（玻璃）、瓷器发展到象牙、琥珀、珊瑚、玛瑙、水晶、竹根等。嘉庆年间，具有特定风格的京派内画开始出现，咸丰时有了进一步的发展，其制作工艺包括写、画、雕、刻、镂、錾、烧、焊、凿、磨、镶、嵌、铸、错、粘、漆及模压等技术。晚清时京城出现了一批内画大师，其中马少宣、孙星五、叶仲三父子善画人物，周乐元、丁二仲、自怡子等善画山水花鸟。衡水内画号称冀派，与京派有着密切的联系，其创始人王习三是京派老艺人叶仲三之子叶晓峰、叶奉祺的第一位外姓弟子。20世纪50年代末，王习三熟练掌握了京城“叶派”的内画技法后，将中国画中的工笔“撕毛法”引入鼻烟壶内画。他自创了冀派内画的特殊工具金属杆勾毛笔，即“习三弯勾笔”，笔杆直弯，可随意改变方向。
衡水内画把国画的皴、擦、染、点、勾、撕等技法引入内画。1981年，该画派试用油彩作肖像内画，经过摸索掌握了油彩内画技法，打破了传统水彩画的局限，完成“中西合璧”的创举。衡水内画立意深邃，构图严谨，线描技法丰富，设色协调精润，书画并茂，雅俗共赏，深为世人所重。
衡水内画是现代中国内画的代表，行业内人才济济，各有专长的一流画师就有十余人，其作品豪爽奔放，富有诗情画意，肖像着色清淡，层次分明，富有质感。但目前衡水内画只有王习三的师徒传承谱系，此外并无系统的文字记录或著述，若不制订出具体保护措施加强管理，这一特色技艺将难以为继。","[{'name': '王习三', 'gender': '男', 'birth_date': '1938.05.24', 'ethnicity': '汉族'}]",[]
内画（北京内画鼻烟壶）,传统美术,北京市西城区,https://www.ihchina.cn/project_details/13921.html,"内画鼻烟壶是鼻烟传入中国后出现的一种独特的民族手工艺品种，其制作技艺主要流传在北京、河北、山东、汕头，形成了“京派”、“冀派”、“鲁派”和“粤派”等流派。鼻烟壶流入北京后，为皇亲贵戚、王公大臣及有地位的旗人所使用。除宫廷造办处外，民间也大量制作鼻烟壶。约1890年到1945年间，内画鼻烟壶的制作发展达到高峰，出现了号称“四大内画名家”的周乐元、丁二仲、马少宣、叶仲三，这些民间艺人创作了最初的北京内画鼻烟壶。
1954年，叶仲三的后人叶禧（晓峰）、叶祺被聘请到北京市工艺美术研究所，开始培养叶澍英学艺，1958年收王习三（王瑞成）为徒，后来又续收了刘守本等徒弟。1970年前后，叶氏兄弟相继辞世，其弟子王习三在河北省衡水市创立“冀派内画”，刘守本则成为现代“京派内画”的领军人物。北京内画鼻烟壶现今已有四代传人。
北京内画鼻烟壶是明清时期我国烟草业发展的历史见证，作为一个特殊的工艺品种，它不仅含括了雕刻、镶嵌、花丝等传统民间工艺，还汇集了多种中西绘画技法，成为当时手工技艺发展状况的缩影。北京内画鼻烟壶的绘画内容多表现我国的历史文化，极具欣赏和研究价值。目前，由于内画利润少、学习期长，多数从业者纷纷改行，出现了老人不愿干、新人不愿学的现象，北京内画鼻烟壶陷于濒危境地，抢救保护工作已迫在眉睫。","[{'name': '杨志刚', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '刘守本', 'gender': '男', 'birth_date': '1943.01.08', 'ethnicity': ''}]",[]
