项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
线狮（九狮图）,传统体育、游艺与杂技,浙江省仙居县,https://www.ihchina.cn/project_details/13784.html,"线狮（九狮图）主要分布在浙江省永康市和仙居县境内。每逢重大节日，永康、仙居都要举行别具一格的舞狮表演，俗称“九狮图”，故有“节日到，九狮跳”之说。线狮（九狮图）是提线木偶和地面舞狮相结合而产生的民间舞蹈艺术，因九狮凌空表演，故名“线狮”。作为中国民间艺术的重要组成部分，九狮图中蕴含的江南生活习俗具有重要的研究价值，其精湛的制作和表演技艺显示出吴越文化和江南文化的诸多特点，为民俗学和艺术学研究提供了具体形象的资料。
九狮图又名“九狮挪球”，源于明代，是提线木偶和地面舞狮相结合而产生的民间表演艺术，又称“拉线狮子”、“颠狮子”。它由狮笼（狮子架）、9只狮子和1个彩球组成。狮子和彩球连有38根纤绳，由狮笼后的11名演员操纵表演。表演时狮子在空中腾挪跳跃，激昂奔放，其耳、眼、口、爪皆能灵活地张合转动，栩栩如生，“狮子衔球”的绝技更是令人叹为观止。
九狮图是浙江省永康市最具代表性的民间表演艺术形式之一，它以独有的艺术性、参与性、娱乐性和欢乐喜庆的特点赢得了广大群众的喜爱。每逢正月十五元宵节，永康许多地方都要举行这种别具一格的舞狮表演。近几年，永康“九狮图”曾应邀赴法国、新西兰、新加坡等国演出，参加国内重大文化交流活动二十余次，并获西湖博览会狂欢节最佳表演奖、文化部“华夏一绝”全国民间艺术大赛银奖，被评为“八婺十大民间艺术精品项目”之一。
仙居九狮图表演内容丰富多彩，有群狮抢球、单狮戏球、双狮挪球、绣球开苞、明珠落盘、三狮会宴等表演形式，风格粗犷豪放，工艺细腻逼真，道具上描绘有龙凤、松鹤延年、八仙过海等图样，表达了人们祈求风调雨顺、五谷丰登的美好愿望，具有鲜明的民族特色。
九狮图动物造型灯的制作和表演及其中体现出的江南习俗，为历史、文化等方面的研究提供了重要的资料。但是据了解，到2007年，九狮图已经消失了四十多年，昔日流传下的小狮子道具也几乎遗失殆尽，参加过表演的老艺人年事已高，九狮图面临着失传的危险。面对新时代的文化需求，如何更好地保护这一民俗文化并将之传承下去，是一个重要的课题。",[],[]
线狮（草塔抖狮子）,传统体育、游艺与杂技,浙江省诸暨市,https://www.ihchina.cn/project_details/13785.html,,"[{'name': '赵伯林', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
少林功夫,传统体育、游艺与杂技,河南省登封市,https://www.ihchina.cn/project_details/13786.html,"少林功夫是指在河南登封嵩山少林寺这一特定佛教文化环境中历史地形成的，以佛教神力信仰为基础，充分体现佛教禅宗智慧并以少林寺僧人修习的武术为主要表现形式的一个传统文化体系。
少林功夫具有完整的技术和理论体系，它以武术技艺和套路为表现形式，而以佛教信仰和禅宗智慧为文化内涵。
创建于北魏太和十九年（495）的少林寺是少林功夫依存的文化空间。少林功夫伴随着少林寺一千五百多年的历史不断丰富完善，由最初保卫寺产的手段，逐渐发展成为技术完备、内涵丰富的文化表现形式。根据少林寺流传下来的拳谱记载，历代传习的少林功夫套路有数百种之多，其中流传有序的拳械代表有数十种,另有72项绝技及擒拿、格斗、卸骨、点穴、气功等门类独特的功法。少林寺目前流传的少林功夫拳术、器械和对练等套路合计有255种。
禅宗智慧赋予了少林功夫深厚的文化内涵，少林功夫的传承人首先应具有对佛教的信仰，包括智慧信仰和力量信仰。少林功夫的智慧信仰主神为禅宗初祖菩提达摩，力量信仰主神为紧那罗王。超常神力和超常智慧从来都是佛教徒潜心追求的目标。以信仰统摄技击，以技击表现信仰，这是少林功夫表现为神奇武术的根本原因，也是少林功夫与其他武术区别之所在。
佛教僧人的生活受佛教戒律约束，在少林寺这一特定环境中，佛教戒律又演化为习武戒律。戒律在习武者身上表现为武德，所以少林功夫往往表现出节制谦和、内敛含蓄和讲究内劲、短小精悍、后发制人的风格特点。
少林功夫的传习方式主要以口诀为媒介，与少林寺传统的宗法门头制度相结合，其核心内容是师父的言传身教和弟子的勤学苦练。
少林功夫达到了“禅武合一”的精神境界，是中国武术文化最杰出的代表，也是少林文化最具代表性的呈现方式。
随着时代的发展，中国汉地佛教信仰整体水平衰落，少林住院僧人逐年减少。火器的普遍使用使传统武术从总体上退出军事攻防技术领域。现代人热衷于“少林功夫”动作套路的技术表现，由此导致其内在品质的边缘化。所有这些造成了当代少林功夫的濒危境况，需要有关方面尽快制定方案，对少林功夫加以抢救、保护。","[{'name': '释永信', 'gender': '男', 'birth_date': '1965.09.06', 'ethnicity': ''}]",[]
武当武术,传统体育、游艺与杂技,湖北省十堰市,https://www.ihchina.cn/project_details/13787.html,"武当武术的发源地在湖北武当山，其创始人是元末明初的武当道人张三丰。张三丰将《易经》和《道德经》的精髓与武术巧妙融为一体，创造了具有重要养生健身价值，以太极拳、形意拳、八卦掌为主体的武当武术。
武当武术具有鲜明的道家文化特征，是武功和养生方法的天然结合体，既具有深厚的传统武术文化底蕴，又含有精湛的科学道理。太极拳强调“先以心使身”而后再以“身从心”，形意拳讲究“用意不用力，意到气到，气到力达”，八卦掌要求走转圈“化意念足”，这些都体现了道家“包藏至道”以达“想推用意终何在，益寿延年不老春”的健身宗旨，符合把形体训练与心理训练相结合的内养外练的运动观念。
武当武术理论体系和技术体系完整，它以“宇宙整体观”、“天人合一观”为宗旨，以“厚德载物”、“道法自然”为原则，以“动静结合”、“内外兼修”为方法，形成诸多各具特色的拳功剑法，既有功理和功法，也有套路操作和主旨要领，这些都集中体现在张三丰的《太极拳总论》、《太极拳歌》和《太极拳十三式》三大经典之中。
武当武术原本以武当山为文化空间。历史上，武当山有无数高隐之士和专业修道者队伍栖息，经过他们的修炼和传播，武当武术技艺日精，声誉日隆，最终遍及中华大地。
但是，随着现代社会的发展，武当武术的传承也出现了一些障碍。首先，武当武术早期受道教“隐秘单传”思想束缚，传播面窄；其次，现在的一些传人大都年事已高，且散居全国各地，挖掘利用武当武术资源受到限制；再次，武当武术理论研究工作不够，其文化意义有待深入挖掘。在此情势下，有必要迅速制定合理可行的措施，对武当武术进行抢救、保护和整理、开发。","[{'name': '覃献平', 'gender': '男', 'birth_date': '', 'ethnicity': '壮族'}, {'name': '赵剑英', 'gender': '女', 'birth_date': '1926.09', 'ethnicity': '汉族'}]",[]
回族重刀武术,传统体育、游艺与杂技,天津市,https://www.ihchina.cn/project_details/13788.html,"重刀系大刀的原称，它是京津一带的一种传统兵器，在我国已有数千年的历史。天津市回族大刀成名于明成祖初年，相传燕王朱棣的一个金陵籍回族将领惯用一把60斤重的大刀征战，他随朱棣北伐平定天津，后举家迁至天津，于是有了津门曹氏大刀，代代相传。至近现代时，传人曹金藻阿訇的大刀已加重到160斤，成为一种健身器械。曹金藻还融合“北派少林”的长拳、桩功、散手与“西洋拳”、“秘宗艺”及祖传“十手拳”，独创了“七十二式连环套拳”，集南拳、北腿、摔跤、擒拿为一体，尤以“青牛扫尾”、“潜龙出渊”和“鬼推转”三招最具特色。曹金藻武艺超群，行侠仗义，与霍元甲并称为“回汉双侠”。曹金藻之子曹克明继承父业，在本门刀、礅、抱石、拳铲等功夫基础上自创“曹门刀式”，以“弘扬武术，强身爱国”为宗旨，组建了天津市第一家回族武馆“回族大刀花样举重队”，目前已传至曹仕伟、曹仕杰兄弟，传承方式也由“家族世袭”变为开放式传授。
唐朝以来，160斤的重刀是武状元考试的主要器械，曹门刀式吸收了以往武科考试中的弓、刀、石、马步箭等科目技艺，将礅子、石锁、抱石等功夫糅进大刀招式之中。曹门重刀主要有插、背、拧、云、撇、水磨、腰串、狮子披红、乌龙摆尾、雪花盖顶、比摆荷叶、掌中花、叠罗汉等刀式，特点是刚柔相济、动静结合，集力量与技巧于一体。大刀舞起，动如风，静如松，提刀千斤重，舞刀鸿毛轻，刀飞钢环响，刀落寂无声，既惊险雄劲，又轻盈灵动，给人以极大的美感享受。
曹门刀式以弘扬民族武术精神、加强民族团结、习武健身为宗旨，受到国内外各界人士的普遍赞誉。目前这一重要武技在发展中遇到资金不足、场地缺乏等问题，亟待解决。","[{'name': '曹仕杰', 'gender': '男', 'birth_date': '1967.11', 'ethnicity': '回族'}]",[]
沧州武术,传统体育、游艺与杂技,河北省沧州市,https://www.ihchina.cn/project_details/13789.html,"沧州市地处河北东南部，东临渤海，南接齐鲁，北倚京津，号称京津南大门，历史上是兵家必争之地、商贾云集之处、人犯流放之所，人们习练攻防格斗之术以求生存，因此武术盛行。据统计，沧州在明清时期出过武进士、武举人1937名，乾隆年间已成为华北一带的武术重镇。1992年，沧州被正式命名为全国首批“武术之乡”。
沧州武术历史悠久，“源于春秋，兴于明朝，盛于清代，清末民初甚为繁盛”。沧州的武术门派众多，有八极、劈挂、燕青、八卦、六合、查滑、功力、太祖等53个拳种，占全国129个武术门派拳种的40.3%，各门派均具有刚猛剽悍、力度丰满、长短兼备、朴中寓鲜的风格特点。近几百年来，沧州武术精英荟萃，涌现出丁发祥、霍元甲、王子平等大批高人义士，为御外辱、扬国威、光大中华精神作出了巨大贡献。
沧州武术独树一帜，除有代表性拳种的8大门派以外，疯魔棍、苗刀、戳脚、阴阳枪等拳械为沧州所独有。沧州武术还兼收并蓄，积累了雄厚的传统武术资源，近年来又吸纳跆拳道和规范武术套路等积极成分，取得新的发展。沧州武术刚劲威猛，技击性强，既有大开大阖的勇猛长势，又有推拨擒拿的绝技巧招，一招一式中无不体现着中华文化中阴阳、内外、刚柔、方圆、天地、义理等源于儒、释、道的理念和意蕴。
习练沧州武术可以提高人的身体素质，锻炼人的精神品格，促进人的全面发展，丰富和完善中华乃至国际武术文化，还可以进一步带动武术培训、表演、竞赛、交流、节庆会展、器械生产交易等多种相关行业的发展。但是，沧州武术技艺以口传心授为主要传承方式，老拳师文化水平低，“学问都在肚子里”，而他们年事已高，许多绝技妙招濒临失传，急需保护和抢救。","[{'name': '石同鼎', 'gender': '男', 'birth_date': '1961.12', 'ethnicity': '回族'}]",[]
沧州武术（劈挂拳）,传统体育、游艺与杂技,河北省沧州市,https://www.ihchina.cn/project_details/13790.html,劈挂拳发源于河北省沧州，明代中期已流行。民国年间马英图、郭长生两位武师对原来的劈挂拳进行了系统化整理。劈挂拳法速度快，劲力爆，招术严厉，变化莫测，注重攻防技击，讲求实用。劈挂拳的每个套路各具特点，主要套路有劈挂拳快套、慢套、青龙拳、挂拳、炮锤、飞虎拳、劈挂滚雷掌等，器械有苗刀、疯魔棍、劈挂刀、奇枪、青萍剑、行钩、双头蛇、戟等。沧州劈挂拳兼收通臂拳、八极拳等拳种所长，并引进了苗刀等优秀拳械，一招一式承载着中华文化中的阴阳、天地、方圆、刚柔、内外等传统哲学元素，渗透着道、释、儒思想意蕴，具有丰富的文化内涵。劈挂拳虽有武术协会支撑传承，但仍有后继乏人之虞，急需加强保护。,"[{'name': '郭贵增', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
沧州武术（燕青拳）,传统体育、游艺与杂技,河北省沧州市,https://www.ihchina.cn/project_details/13791.html,流传于河北省沧州市，拳法中徒手、器械、单练、对练俱备，主要有迷踪拳架子、弹腿、迷踪拳一至六路、迷踪艺、十八翻等套路百余种。燕青拳具内家拳练精化气、弧形走转之势，又兼有外家拳的开张、劈打、舒展之态，更以其动作变化丰富而体态灵动，受到广大爱好者的喜爱。此拳刚柔相济，内外兼修，招式大开大合，有排山倒海之势，内藏杀机，专击人身之要害，往往一招半势能制敌于死地。燕青拳雄浑沉穆，巧拙相生，向为历代习武者所重，相传习练者有宋代周侗、林冲、卢俊义、燕青、岳飞等。至清代，武师孙通把这一拳种传入沧州。近代霍元甲、姜容樵、郭锡山、陈凤歧等武术名家都曾练过燕青拳，其相关事迹被传为武林佳话。燕青拳能强化人的体魄，培养人的顽强品格，对弘扬民族精神、丰富养生之道具有重要作用。其功法中寓有其他拳种的根本性因素，演示时不失外家拳的俏丽，也包孕着中正柔婉、蓄气整力。燕青拳富有观赏性，很难掌握，随着市场经济的发展，武术活动走入阶段性低谷，颇有造诣的拳师相继谢世，年轻武师功法出众的凤毛麟角，导致燕青拳拳械流失，传承堪忧。,"[{'name': '祁明松', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '陈敬宇', 'gender': '男', 'birth_date': '1959.06.04', 'ethnicity': ''}]",[]
沧州武术（孟村八极拳）,传统体育、游艺与杂技,河北省沧州市,https://www.ihchina.cn/project_details/13792.html,"八极拳全称“开门八极拳”，流行于河北省孟村回族自治县孟村镇已有300年的历史。目前已传承十四代，传人遍布全国，远播日本、韩国、新加坡等国和港台地区。
八极拳法的拳械套路主要有八极架、八极拳、六大开、八大招、四郎宽拳、六肘头、太宗拳、太祖拳、华拳、飞虎拳、春秋刀、提柳刀、六合大枪、六合花枪、行者棒、八棍头、纯阳九宫剑等。拳械套路可单练，亦可对练。八极拳以六大开、八大招为技术核心，套路有八极小架、八极拳(亦称“八极对接”)、六肘头、刚功八极、八极新架、八极双软等。器械以陆合大枪、对扎大陆合为主，其劲道讲求崩、撼、突、击、挨、戳、挤、靠以及撞靠劲、缠捆劲等。特点为动作简洁、长短相兼、发劲迅猛、撞靠捆跌突出、肘法叠用、下盘稳固。
八极拳的演练不受场地、器材、年龄、性别等因素的限制，简便易学。长期练习不仅可以强身健体，而且可以达到内外兼修、净化心灵的目的。八极拳集力学、医学、生理科学、哲学于一体，兼蓄儒、道、释和伊斯兰文化，形象地演示了人在自然界中抗争求生存的现实状况，表现出勇往直前的乐观主义精神。
如今众多拳谱、拳法、拳艺因为老拳师的谢世正濒临失传，急需加强保护。","[{'name': '吴连枝', 'gender': '男', 'birth_date': '1947.08.13', 'ethnicity': ''}]",[]
沧州武术（六合拳）,传统体育、游艺与杂技,河北省泊头市,https://www.ihchina.cn/project_details/13793.html,"六合拳起源于沧州泊头，传自泊头红星八里庄曹振朋。据说，曹振朋得传于明朝万历末年（1620）侠士张明。
六合拳以六合为理论基础和技术核心。六合拳谱云：四方上下曰宇，往古来今曰宙，东西南北上下为六合，拳法之基本理论讲，阴、阳、起、落、动、静协调配合，心与意合、意与气合、气与力合、手与足合、肘与膝合、肩与胯合，这六合倘若运用自如劲力便可发于脚、撑于腿、冲于胯、拧于腰、送于肩、开于手称为六合劲。演练之时，心意为先，形化随意，势式相随，刚柔相济。技击实战时讲究后发制人，见招化招、以招破招、借力发力、以柔克刚、以快打慢、随机应变，使之化打结合，攻中有防，防中有攻，其招法灵活多变，攻防协调配合。
目前，六合拳八代传人先后在世界各地以及全国、省、市武术比赛中获奖，为六合拳自身的发展和沧州武术的发展做出了新的贡献。",[],[]
太极拳（杨氏太极拳）,传统体育、游艺与杂技,河北省永年县,https://www.ihchina.cn/project_details/13794.html,"永年县位于河北省南部，距邯郸市15公里。永年杨氏太极拳为清道光年间广府杨露禅所创，发源于永年县广府古城。此后永年县先后出现杨班侯、杨澄甫、杨振铭等三十多位大师级拳师，被尊为“太极圣地”。
杨露禅外出学艺18年，悟得各路拳术精髓，对太极、八卦等健身技艺尤有深刻的理解，他在陈氏老架的基础上创编出一百零八式的永年杨氏太极拳，回家后专职开馆教拳。此拳传承脉络清晰，历史上名人辈出，海内外广有习练者。杨氏太极拳现在重点分布在上海、北京、四川、西安、河北、广东、海南及海外八十多个国家和地区。
杨氏太极拳其拳架舒展，结构严谨，由松入柔，积柔为刚，刚柔相济，身法突出，含胸拔背，以腰为轴，上下相随，内外结合，中正安舒，轻松自然，轻灵沉稳。永年杨氏太极拳包含两方面内容，一是太极拳套路，主要包括大、中、小架，快架，三十二短打等；二是杨氏太极拳器械，主要包括太极剑、太极刀、太极十三杆等。
永年杨氏太极拳展示了人体文化的艺术性，老少皆宜习练。它有益于增强人民体质，习练者按其要求秉持讲义重德的中华传统武术精神，对增强中华民族的凝聚力、自信心、自豪感有积极的作用。
现在习练永年杨氏太极者渐少，太极拳套路与功法正在退化，一些太极功法只有少数几个人会练，前景堪忧，需要抓紧进行保护。","[{'name': '杨振国', 'gender': '男', 'birth_date': '1928.02.05', 'ethnicity': ''}, {'name': '韩会明', 'gender': '男', 'birth_date': '1925.11', 'ethnicity': '汉族'}, {'name': '杨振河', 'gender': '男', 'birth_date': '1953.05', 'ethnicity': '汉族'}]",[]
太极拳（陈氏太极拳）,传统体育、游艺与杂技,河南省焦作市,https://www.ihchina.cn/project_details/13795.html,"太极拳是东方文化的瑰宝，是中华武苑的古老奇葩，数百年来已衍生出广播海内外的陈、杨、武、吴、孙、和等诸多流派。陈氏太极拳出现于明末清初，系河南省焦作市温县陈家沟的陈王廷经过潜心研究创编而成的。
太极拳是集技击、强体、健身、益智和修性为一体的独特运动方式，其中蕴藏着东方哲学的深刻内涵。它将阴阳、动静、正反、有无、形神等对立统一的内容融入武术之中，以符合人体运动规律的演练形式强体健身，体现了中华民族生生不息的活力。
但由于工业化、全球化及市场经济等多种因素的影响和冲击，陈氏太极拳的当代发展面临困境，其文化内涵日渐消亡，原文化生态环境遭到破坏，许多拳、械套路濒临失传。近年来，焦作市、温县两级人民政府虽然在政策、资金投入、普及推广等方面采取了一系列保护措施，但陈氏太极拳的发展状况仍不容乐观，濒危的形势依然严峻，亟待进一步加强保护。","[{'name': '陈炳', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '陈小星', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '陈沛菊', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '陈正雷', 'gender': '男', 'birth_date': '1949.07', 'ethnicity': ''}, {'name': '朱天才', 'gender': '男', 'birth_date': '1945.07', 'ethnicity': '汉族'}, {'name': '王西安', 'gender': '男', 'birth_date': '1944.09', 'ethnicity': '汉族'}]",[]
